商品代码,交易日期,收盘价
AU.SHF,2012-03-19,340.92
AU.SHF,2012-03-20,338.52
AU.SHF,2012-03-21,338.6
AU.SHF,2012-03-22,337.99
AU.SHF,2012-03-23,337.21
AU.SHF,2012-03-26,340.78
AU.SHF,2012-03-27,345.84
AU.SHF,2012-03-28,342.39
AU.SHF,2012-03-29,339.97
AU.SHF,2012-03-30,340.2
AU.SHF,2012-04-05,333.18
AU.SHF,2012-04-06,334.4
AU.SHF,2012-04-09,336.42
AU.SHF,2012-04-10,337.61
AU.SHF,2012-04-11,339.78
AU.SHF,2012-04-12,339.4
AU.SHF,2012-04-13,342.62
AU.SHF,2012-04-16,335.8
AU.SHF,2012-04-17,336.3
AU.SHF,2012-04-18,338.46
AU.SHF,2012-04-19,335.99
AU.SHF,2012-04-20,336.3
AU.SHF,2012-04-23,335.91
AU.SHF,2012-04-24,335.05
AU.SHF,2012-04-25,336.2
AU.SHF,2012-04-26,338.03
AU.SHF,2012-04-27,338.22
AU.SHF,2012-05-02,338.15
AU.SHF,2012-05-03,335.93
AU.SHF,2012-05-04,334.56
AU.SHF,2012-05-07,335.3
AU.SHF,2012-05-08,333.59
AU.SHF,2012-05-09,325.91
AU.SHF,2012-05-10,326.4
AU.SHF,2012-05-11,324.16
AU.SHF,2012-05-14,322.89
AU.SHF,2012-05-15,318.91
AU.SHF,2012-05-16,313.97
AU.SHF,2012-05-17,318.34
AU.SHF,2012-05-18,323.19
AU.SHF,2012-05-21,327.53
AU.SHF,2012-05-22,325.26
AU.SHF,2012-05-23,320.02
AU.SHF,2012-05-24,321.4
AU.SHF,2012-05-25,321.74
AU.SHF,2012-05-28,326.3
AU.SHF,2012-05-29,325.5
AU.SHF,2012-05-30,319.86
AU.SHF,2012-05-31,323.0
AU.SHF,2012-06-01,322.63
AU.SHF,2012-06-04,335.67
AU.SHF,2012-06-05,334.36
AU.SHF,2012-06-06,336.35
AU.SHF,2012-06-07,334.7
AU.SHF,2012-06-08,324.93
AU.SHF,2012-06-11,329.85
AU.SHF,2012-06-12,328.34
AU.SHF,2012-06-13,332.6
AU.SHF,2012-06-14,333.61
AU.SHF,2012-06-15,335.26
AU.SHF,2012-06-18,333.5
AU.SHF,2012-06-19,335.5
AU.SHF,2012-06-20,333.49
AU.SHF,2012-06-21,330.14
AU.SHF,2012-06-25,325.12
AU.SHF,2012-06-26,326.9
AU.SHF,2012-06-27,324.34
AU.SHF,2012-06-28,325.39
AU.SHF,2012-06-29,324.51
AU.SHF,2012-07-02,328.1
AU.SHF,2012-07-03,331.73
AU.SHF,2012-07-04,333.3
AU.SHF,2012-07-05,333.8
AU.SHF,2012-07-06,330.59
AU.SHF,2012-07-09,326.9
AU.SHF,2012-07-10,327.3
AU.SHF,2012-07-11,326.1
AU.SHF,2012-07-12,324.7
AU.SHF,2012-07-13,326.45
AU.SHF,2012-07-16,328.82
AU.SHF,2012-07-17,329.64
AU.SHF,2012-07-18,327.13
AU.SHF,2012-07-19,326.95
AU.SHF,2012-07-20,327.5
AU.SHF,2012-07-23,326.15
AU.SHF,2012-07-24,326.5
AU.SHF,2012-07-25,327.49
AU.SHF,2012-07-26,332.88
AU.SHF,2012-07-27,335.3
AU.SHF,2012-07-30,334.45
AU.SHF,2012-07-31,335.58
AU.SHF,2012-08-01,334.12
AU.SHF,2012-08-02,331.48
AU.SHF,2012-08-03,329.85
AU.SHF,2012-08-06,332.9
AU.SHF,2012-08-07,333.68
AU.SHF,2012-08-08,332.55
AU.SHF,2012-08-09,334.81
AU.SHF,2012-08-10,334.0
AU.SHF,2012-08-13,336.02
AU.SHF,2012-08-14,334.03
AU.SHF,2012-08-15,331.15
AU.SHF,2012-08-16,331.71
AU.SHF,2012-08-17,335.28
AU.SHF,2012-08-20,335.13
AU.SHF,2012-08-21,336.29
AU.SHF,2012-08-22,339.52
AU.SHF,2012-08-23,345.99
AU.SHF,2012-08-24,344.79
AU.SHF,2012-08-27,346.63
AU.SHF,2012-08-28,343.82
AU.SHF,2012-08-29,345.5
AU.SHF,2012-08-30,343.38
AU.SHF,2012-08-31,343.39
AU.SHF,2012-09-03,349.71
AU.SHF,2012-09-04,350.3
AU.SHF,2012-09-05,350.16
AU.SHF,2012-09-06,352.6
AU.SHF,2012-09-07,349.61
AU.SHF,2012-09-10,358.23
AU.SHF,2012-09-11,357.78
AU.SHF,2012-09-12,357.89
AU.SHF,2012-09-13,356.13
AU.SHF,2012-09-14,365.19
AU.SHF,2012-09-17,364.4
AU.SHF,2012-09-18,361.87
AU.SHF,2012-09-19,365.41
AU.SHF,2012-09-20,361.92
AU.SHF,2012-09-21,363.67
AU.SHF,2012-09-24,360.12
AU.SHF,2012-09-25,360.86
AU.SHF,2012-09-26,360.86
AU.SHF,2012-09-27,360.31
AU.SHF,2012-09-28,365.48
AU.SHF,2012-10-08,361.38
AU.SHF,2012-10-09,361.8
AU.SHF,2012-10-10,359.55
AU.SHF,2012-10-11,359.55
AU.SHF,2012-10-12,359.95
AU.SHF,2012-10-15,354.19
AU.SHF,2012-10-16,353.61
AU.SHF,2012-10-17,354.8
AU.SHF,2012-10-18,354.46
AU.SHF,2012-10-19,351.67
AU.SHF,2012-10-22,350.09
AU.SHF,2012-10-23,349.7
AU.SHF,2012-10-24,347.3
AU.SHF,2012-10-25,347.7
AU.SHF,2012-10-26,345.0
AU.SHF,2012-10-29,347.57
AU.SHF,2012-10-30,347.28
AU.SHF,2012-10-31,347.27
AU.SHF,2012-11-01,352.0
AU.SHF,2012-11-02,347.9
AU.SHF,2012-11-05,342.02
AU.SHF,2012-11-06,343.9
AU.SHF,2012-11-07,351.98
AU.SHF,2012-11-08,350.68
AU.SHF,2012-11-09,354.54
AU.SHF,2012-11-12,353.82
AU.SHF,2012-11-13,351.53
AU.SHF,2012-11-14,352.38
AU.SHF,2012-11-15,351.25
AU.SHF,2012-11-16,348.95
AU.SHF,2012-11-19,351.33
AU.SHF,2012-11-20,353.25
AU.SHF,2012-11-21,351.55
AU.SHF,2012-11-22,352.64
AU.SHF,2012-11-23,353.5
AU.SHF,2012-11-26,356.83
AU.SHF,2012-11-27,356.55
AU.SHF,2012-11-28,354.18
AU.SHF,2012-11-29,349.92
AU.SHF,2012-11-30,352.08
AU.SHF,2012-12-03,349.3
AU.SHF,2012-12-04,345.53
AU.SHF,2012-12-05,346.47
AU.SHF,2012-12-06,343.6
AU.SHF,2012-12-07,346.28
AU.SHF,2012-12-10,347.27
AU.SHF,2012-12-11,347.69
AU.SHF,2012-12-12,348.47
AU.SHF,2012-12-13,344.99
AU.SHF,2012-12-14,345.43
AU.SHF,2012-12-17,343.89
AU.SHF,2012-12-18,347.37
AU.SHF,2012-12-19,341.84
AU.SHF,2012-12-20,340.76
AU.SHF,2012-12-21,335.92
AU.SHF,2012-12-24,338.81
AU.SHF,2012-12-25,337.24
AU.SHF,2012-12-26,337.38
AU.SHF,2012-12-27,337.96
AU.SHF,2012-12-28,339.2
AU.SHF,2013-01-04,336.84
AU.SHF,2013-01-07,338.54
AU.SHF,2013-01-08,336.53
AU.SHF,2013-01-09,339.32
AU.SHF,2013-01-10,338.68
AU.SHF,2013-01-11,341.39
AU.SHF,2013-01-14,340.35
AU.SHF,2013-01-15,340.9
AU.SHF,2013-01-16,343.5
AU.SHF,2013-01-17,342.49
AU.SHF,2013-01-18,344.28
AU.SHF,2013-01-21,344.06
AU.SHF,2013-01-22,345.5
AU.SHF,2013-01-23,344.81
AU.SHF,2013-01-24,341.73
AU.SHF,2013-01-25,340.1
AU.SHF,2013-01-28,338.47
AU.SHF,2013-01-29,339.07
AU.SHF,2013-01-30,339.5
AU.SHF,2013-01-31,341.3
AU.SHF,2013-02-01,338.67
AU.SHF,2013-02-04,340.15
AU.SHF,2013-02-05,341.85
AU.SHF,2013-02-06,340.83
AU.SHF,2013-02-07,341.73
AU.SHF,2013-02-08,341.09
AU.SHF,2013-02-18,329.76
AU.SHF,2013-02-19,329.73
AU.SHF,2013-02-20,328.97
AU.SHF,2013-02-21,320.84
AU.SHF,2013-02-22,324.32
AU.SHF,2013-02-25,324.04
AU.SHF,2013-02-26,324.54
AU.SHF,2013-02-27,328.09
AU.SHF,2013-02-28,326.4
AU.SHF,2013-03-01,323.1
AU.SHF,2013-03-04,322.56
AU.SHF,2013-03-05,323.47
AU.SHF,2013-03-06,322.33
AU.SHF,2013-03-07,323.05
AU.SHF,2013-03-08,321.3
AU.SHF,2013-03-11,322.74
AU.SHF,2013-03-12,322.11
AU.SHF,2013-03-13,324.3
AU.SHF,2013-03-14,322.95
AU.SHF,2013-03-15,324.19
AU.SHF,2013-03-18,324.21
AU.SHF,2013-03-19,325.73
AU.SHF,2013-03-20,326.88
AU.SHF,2013-03-21,326.08
AU.SHF,2013-03-22,326.33
AU.SHF,2013-03-25,325.58
AU.SHF,2013-03-26,324.57
AU.SHF,2013-03-27,322.97
AU.SHF,2013-03-28,325.03
AU.SHF,2013-03-29,323.45
AU.SHF,2013-04-01,322.98
AU.SHF,2013-04-02,323.73
AU.SHF,2013-04-03,316.24
AU.SHF,2013-04-08,319.29
AU.SHF,2013-04-09,318.82
AU.SHF,2013-04-10,320.25
AU.SHF,2013-04-11,314.35
AU.SHF,2013-04-12,314.49
AU.SHF,2013-04-15,298.93
AU.SHF,2013-04-16,276.38
AU.SHF,2013-04-17,275.09
AU.SHF,2013-04-18,275.78
AU.SHF,2013-04-19,282.28
AU.SHF,2013-04-22,282.7
AU.SHF,2013-04-23,283.31
AU.SHF,2013-04-24,286.49
AU.SHF,2013-04-25,290.35
AU.SHF,2013-04-26,296.15
AU.SHF,2013-05-02,290.9
AU.SHF,2013-05-03,295.41
AU.SHF,2013-05-06,294.15
AU.SHF,2013-05-07,289.98
AU.SHF,2013-05-08,290.27
AU.SHF,2013-05-09,292.87
AU.SHF,2013-05-10,291.6
AU.SHF,2013-05-13,285.43
AU.SHF,2013-05-14,286.31
AU.SHF,2013-05-15,281.82
AU.SHF,2013-05-16,278.18
AU.SHF,2013-05-17,275.11
AU.SHF,2013-05-20,269.5
AU.SHF,2013-05-21,279.51
AU.SHF,2013-05-22,278.86
AU.SHF,2013-05-23,276.23
AU.SHF,2013-05-24,278.36
AU.SHF,2013-05-27,279.32
AU.SHF,2013-05-28,278.44
AU.SHF,2013-05-29,277.46
AU.SHF,2013-05-30,281.88
AU.SHF,2013-05-31,283.57
AU.SHF,2013-06-03,279.52
AU.SHF,2013-06-04,281.26
AU.SHF,2013-06-05,280.62
AU.SHF,2013-06-06,279.01
AU.SHF,2013-06-07,281.82
AU.SHF,2013-06-13,278.24
AU.SHF,2013-06-14,277.15
AU.SHF,2013-06-17,277.58
AU.SHF,2013-06-18,275.97
AU.SHF,2013-06-19,274.48
AU.SHF,2013-06-20,266.94
AU.SHF,2013-06-21,261.3
AU.SHF,2013-06-24,256.9
AU.SHF,2013-06-25,257.9
AU.SHF,2013-06-26,251.05
AU.SHF,2013-06-27,250.5
AU.SHF,2013-06-28,243.8
AU.SHF,2013-07-01,252.4
AU.SHF,2013-07-02,254.8
AU.SHF,2013-07-03,252.35
AU.SHF,2013-07-04,253.45
AU.SHF,2013-07-05,251.3
AU.SHF,2013-07-08,245.95
AU.SHF,2013-07-09,253.35
AU.SHF,2013-07-10,251.75
AU.SHF,2013-07-11,259.6
AU.SHF,2013-07-12,257.1
AU.SHF,2013-07-15,259.15
AU.SHF,2013-07-16,258.45
AU.SHF,2013-07-17,259.35
AU.SHF,2013-07-18,256.6
AU.SHF,2013-07-19,258.55
AU.SHF,2013-07-22,264.25
AU.SHF,2013-07-23,266.2
AU.SHF,2013-07-24,267.75
AU.SHF,2013-07-25,264.05
AU.SHF,2013-07-26,265.9
AU.SHF,2013-07-29,263.3
AU.SHF,2013-07-30,263.5
AU.SHF,2013-07-31,265.9
AU.SHF,2013-08-01,263.5
AU.SHF,2013-08-02,257.1
AU.SHF,2013-08-05,262.45
AU.SHF,2013-08-06,258.45
AU.SHF,2013-08-07,256.1
AU.SHF,2013-08-08,258.1
AU.SHF,2013-08-09,261.55
AU.SHF,2013-08-12,266.05
AU.SHF,2013-08-13,267.65
AU.SHF,2013-08-14,263.8
AU.SHF,2013-08-15,268.05
AU.SHF,2013-08-16,271.95
AU.SHF,2013-08-19,274.6
AU.SHF,2013-08-20,271.2
AU.SHF,2013-08-21,273.2
AU.SHF,2013-08-22,272.35
AU.SHF,2013-08-23,274.75
AU.SHF,2013-08-26,278.55
AU.SHF,2013-08-27,279.25
AU.SHF,2013-08-28,284.25
AU.SHF,2013-08-29,280.95
AU.SHF,2013-08-30,280.15
AU.SHF,2013-09-02,278.55
AU.SHF,2013-09-03,277.6
AU.SHF,2013-09-04,280.5
AU.SHF,2013-09-05,276.5
AU.SHF,2013-09-06,273.85
AU.SHF,2013-09-09,276.8
AU.SHF,2013-09-10,275.05
AU.SHF,2013-09-11,272.9
AU.SHF,2013-09-12,268.55
AU.SHF,2013-09-13,262.7
AU.SHF,2013-09-16,264.05
AU.SHF,2013-09-17,262.35
AU.SHF,2013-09-18,260.4
AU.SHF,2013-09-23,264.3
AU.SHF,2013-09-24,263.85
AU.SHF,2013-09-25,264.4
AU.SHF,2013-09-26,265.35
AU.SHF,2013-09-27,264.2
AU.SHF,2013-09-30,267.4
AU.SHF,2013-10-08,264.9
AU.SHF,2013-10-09,263.45
AU.SHF,2013-10-10,260.7
AU.SHF,2013-10-11,257.85
AU.SHF,2013-10-14,255.2
AU.SHF,2013-10-15,254.25
AU.SHF,2013-10-16,257.25
AU.SHF,2013-10-17,254.7
AU.SHF,2013-10-18,263.2
AU.SHF,2013-10-21,262.95
AU.SHF,2013-10-22,262.05
AU.SHF,2013-10-23,265.1
AU.SHF,2013-10-24,265.7
AU.SHF,2013-10-25,264.6
AU.SHF,2013-10-28,265.8
AU.SHF,2013-10-29,266.25
AU.SHF,2013-10-30,265.3
AU.SHF,2013-10-31,263.25
AU.SHF,2013-11-01,261.85
AU.SHF,2013-11-04,261.75
AU.SHF,2013-11-05,261.8
AU.SHF,2013-11-06,261.35
AU.SHF,2013-11-07,262.55
AU.SHF,2013-11-08,260.4
AU.SHF,2013-11-11,256.2
AU.SHF,2013-11-12,254.9
AU.SHF,2013-11-13,253.45
AU.SHF,2013-11-14,255.5
AU.SHF,2013-11-15,256.15
AU.SHF,2013-11-18,256.25
AU.SHF,2013-11-19,253.2
AU.SHF,2013-11-20,254.0
AU.SHF,2013-11-21,248.75
AU.SHF,2013-11-22,248.75
AU.SHF,2013-11-25,245.75
AU.SHF,2013-11-26,250.15
AU.SHF,2013-11-27,248.75
AU.SHF,2013-11-28,247.7
AU.SHF,2013-11-29,248.1
AU.SHF,2013-12-02,249.25
AU.SHF,2013-12-03,245.3
AU.SHF,2013-12-04,244.95
AU.SHF,2013-12-05,247.9
AU.SHF,2013-12-06,246.0
AU.SHF,2013-12-09,246.75
AU.SHF,2013-12-10,249.25
AU.SHF,2013-12-11,251.0
AU.SHF,2013-12-12,250.1
AU.SHF,2013-12-13,244.75
AU.SHF,2013-12-16,245.75
AU.SHF,2013-12-17,248.0
AU.SHF,2013-12-18,245.65
AU.SHF,2013-12-19,243.75
AU.SHF,2013-12-20,238.35
AU.SHF,2013-12-23,240.2
AU.SHF,2013-12-24,239.0
AU.SHF,2013-12-25,240.9
AU.SHF,2013-12-26,240.6
AU.SHF,2013-12-27,242.85
AU.SHF,2013-12-30,241.05
AU.SHF,2014-01-02,244.45
AU.SHF,2014-01-03,246.4
AU.SHF,2014-01-06,246.9
AU.SHF,2014-01-07,246.95
AU.SHF,2014-01-08,243.8
AU.SHF,2014-01-09,243.75
AU.SHF,2014-01-10,244.9
AU.SHF,2014-01-13,247.45
AU.SHF,2014-01-14,247.7
AU.SHF,2014-01-15,245.5
AU.SHF,2014-01-16,245.75
AU.SHF,2014-01-17,245.95
AU.SHF,2014-01-20,248.0
AU.SHF,2014-01-21,247.4
AU.SHF,2014-01-22,245.0
AU.SHF,2014-01-23,244.4
AU.SHF,2014-01-24,248.25
AU.SHF,2014-01-27,249.6
AU.SHF,2014-01-28,247.85
AU.SHF,2014-01-29,247.55
AU.SHF,2014-01-30,247.95
AU.SHF,2014-02-07,248.7
AU.SHF,2014-02-10,250.9
AU.SHF,2014-02-11,252.7
AU.SHF,2014-02-12,253.1
AU.SHF,2014-02-13,253.55
AU.SHF,2014-02-14,256.85
AU.SHF,2014-02-17,261.2
AU.SHF,2014-02-18,259.1
AU.SHF,2014-02-19,259.35
AU.SHF,2014-02-20,258.5
AU.SHF,2014-02-21,259.55
AU.SHF,2014-02-24,261.45
AU.SHF,2014-02-25,262.85
AU.SHF,2014-02-26,265.0
AU.SHF,2014-02-27,261.85
AU.SHF,2014-02-28,262.55
AU.SHF,2014-03-03,265.55
AU.SHF,2014-03-04,263.95
AU.SHF,2014-03-05,263.15
AU.SHF,2014-03-06,262.75
AU.SHF,2014-03-07,265.55
AU.SHF,2014-03-10,261.35
AU.SHF,2014-03-11,263.45
AU.SHF,2014-03-12,266.9
AU.SHF,2014-03-13,269.7
AU.SHF,2014-03-14,269.5
AU.SHF,2014-03-17,272.65
AU.SHF,2014-03-18,268.6
AU.SHF,2014-03-19,267.65
AU.SHF,2014-03-20,264.8
AU.SHF,2014-03-21,264.85
AU.SHF,2014-03-24,263.35
AU.SHF,2014-03-25,260.95
AU.SHF,2014-03-26,261.4
AU.SHF,2014-03-27,259.3
AU.SHF,2014-03-28,259.0
AU.SHF,2014-03-31,258.35
AU.SHF,2014-04-01,256.9
AU.SHF,2014-04-02,257.35
AU.SHF,2014-04-03,258.8
AU.SHF,2014-04-04,257.95
AU.SHF,2014-04-08,261.85
AU.SHF,2014-04-09,262.05
AU.SHF,2014-04-10,263.1
AU.SHF,2014-04-11,262.7
AU.SHF,2014-04-14,265.1
AU.SHF,2014-04-15,261.8
AU.SHF,2014-04-16,259.4
AU.SHF,2014-04-17,258.6
AU.SHF,2014-04-18,258.15
AU.SHF,2014-04-21,256.3
AU.SHF,2014-04-22,257.7
AU.SHF,2014-04-23,256.9
AU.SHF,2014-04-24,256.8
AU.SHF,2014-04-25,258.75
AU.SHF,2014-04-28,262.1
AU.SHF,2014-04-29,259.95
AU.SHF,2014-04-30,260.35
AU.SHF,2014-05-05,263.3
AU.SHF,2014-05-06,264.55
AU.SHF,2014-05-07,264.0
AU.SHF,2014-05-08,260.25
AU.SHF,2014-05-09,259.95
AU.SHF,2014-05-12,259.75
AU.SHF,2014-05-13,260.4
AU.SHF,2014-05-14,260.8
AU.SHF,2014-05-15,261.9
AU.SHF,2014-05-16,260.5
AU.SHF,2014-05-19,261.3
AU.SHF,2014-05-20,260.0
AU.SHF,2014-05-21,260.45
AU.SHF,2014-05-22,261.0
AU.SHF,2014-05-23,261.0
AU.SHF,2014-05-26,260.65
AU.SHF,2014-05-27,259.1
AU.SHF,2014-05-28,255.15
AU.SHF,2014-05-29,252.35
AU.SHF,2014-05-30,253.3
AU.SHF,2014-06-03,251.3
AU.SHF,2014-06-04,251.4
AU.SHF,2014-06-05,251.15
AU.SHF,2014-06-06,253.55
AU.SHF,2014-06-09,252.9
AU.SHF,2014-06-10,252.6
AU.SHF,2014-06-11,254.2
AU.SHF,2014-06-12,253.7
AU.SHF,2014-06-13,255.75
AU.SHF,2014-06-16,257.9
AU.SHF,2014-06-17,254.65
AU.SHF,2014-06-18,255.0
AU.SHF,2014-06-19,257.85
AU.SHF,2014-06-20,264.55
AU.SHF,2014-06-23,265.8
AU.SHF,2014-06-24,265.3
AU.SHF,2014-06-25,264.5
AU.SHF,2014-06-26,264.3
AU.SHF,2014-06-27,265.15
AU.SHF,2014-06-30,263.9
AU.SHF,2014-07-01,265.6
AU.SHF,2014-07-02,265.95
AU.SHF,2014-07-03,265.2
AU.SHF,2014-07-04,265.35
AU.SHF,2014-07-07,262.9
AU.SHF,2014-07-08,264.15
AU.SHF,2014-07-09,265.25
AU.SHF,2014-07-10,266.05
AU.SHF,2014-07-11,268.4
AU.SHF,2014-07-14,264.3
AU.SHF,2014-07-15,262.45
AU.SHF,2014-07-16,260.0
AU.SHF,2014-07-17,261.5
AU.SHF,2014-07-18,263.25
AU.SHF,2014-07-21,263.3
AU.SHF,2014-07-22,262.1
AU.SHF,2014-07-23,261.9
AU.SHF,2014-07-24,260.0
AU.SHF,2014-07-25,258.5
AU.SHF,2014-07-28,260.9
AU.SHF,2014-07-29,260.95
AU.SHF,2014-07-30,259.75
AU.SHF,2014-07-31,259.0
AU.SHF,2014-08-01,256.6
AU.SHF,2014-08-04,258.9
AU.SHF,2014-08-05,258.1
AU.SHF,2014-08-06,257.9
AU.SHF,2014-08-07,260.5
AU.SHF,2014-08-08,262.85
AU.SHF,2014-08-11,260.55
AU.SHF,2014-08-12,261.0
AU.SHF,2014-08-13,261.05
AU.SHF,2014-08-14,261.65
AU.SHF,2014-08-15,261.4
AU.SHF,2014-08-18,258.9
AU.SHF,2014-08-19,258.15
AU.SHF,2014-08-20,257.75
AU.SHF,2014-08-21,254.55
AU.SHF,2014-08-22,255.1
AU.SHF,2014-08-25,254.55
AU.SHF,2014-08-26,257.0
AU.SHF,2014-08-27,255.95
AU.SHF,2014-08-28,256.3
AU.SHF,2014-08-29,256.75
AU.SHF,2014-09-01,256.15
AU.SHF,2014-09-02,253.75
AU.SHF,2014-09-03,252.3
AU.SHF,2014-09-04,252.45
AU.SHF,2014-09-05,251.4
AU.SHF,2014-09-09,249.65
AU.SHF,2014-09-10,249.55
AU.SHF,2014-09-11,248.15
AU.SHF,2014-09-12,246.25
AU.SHF,2014-09-15,245.7
AU.SHF,2014-09-16,246.45
AU.SHF,2014-09-17,246.85
AU.SHF,2014-09-18,244.3
AU.SHF,2014-09-19,243.7
AU.SHF,2014-09-22,241.3
AU.SHF,2014-09-23,241.8
AU.SHF,2014-09-24,243.6
AU.SHF,2014-09-25,240.65
AU.SHF,2014-09-26,244.2
AU.SHF,2014-09-29,242.9
AU.SHF,2014-09-30,242.85
AU.SHF,2014-10-08,242.35
AU.SHF,2014-10-09,243.95
AU.SHF,2014-10-10,243.0
AU.SHF,2014-10-13,245.15
AU.SHF,2014-10-14,244.9
AU.SHF,2014-10-15,243.2
AU.SHF,2014-10-16,245.6
AU.SHF,2014-10-17,245.8
AU.SHF,2014-10-20,245.8
AU.SHF,2014-10-21,247.0
AU.SHF,2014-10-22,246.95
AU.SHF,2014-10-23,245.95
AU.SHF,2014-10-24,243.8
AU.SHF,2014-10-27,243.2
AU.SHF,2014-10-28,242.55
AU.SHF,2014-10-29,242.95
AU.SHF,2014-10-30,238.1
AU.SHF,2014-10-31,233.45
AU.SHF,2014-11-03,229.9
AU.SHF,2014-11-04,230.85
AU.SHF,2014-11-05,225.5
AU.SHF,2014-11-06,225.9
AU.SHF,2014-11-07,226.5
AU.SHF,2014-11-10,232.05
AU.SHF,2014-11-11,228.1
AU.SHF,2014-11-12,231.75
AU.SHF,2014-11-13,230.25
AU.SHF,2014-11-14,228.65
AU.SHF,2014-11-17,236.0
AU.SHF,2014-11-18,236.05
AU.SHF,2014-11-19,236.8
AU.SHF,2014-11-20,234.3
AU.SHF,2014-11-21,236.6
AU.SHF,2014-11-24,238.4
AU.SHF,2014-11-25,238.6
AU.SHF,2014-11-26,238.3
AU.SHF,2014-11-27,237.85
AU.SHF,2014-11-28,236.05
AU.SHF,2014-12-01,229.35
AU.SHF,2014-12-02,240.35
AU.SHF,2014-12-03,239.5
AU.SHF,2014-12-04,240.65
AU.SHF,2014-12-05,240.3
AU.SHF,2014-12-08,238.15
AU.SHF,2014-12-09,242.0
AU.SHF,2014-12-10,248.05
AU.SHF,2014-12-11,245.4
AU.SHF,2014-12-12,244.8
AU.SHF,2014-12-15,244.95
AU.SHF,2014-12-16,240.6
AU.SHF,2014-12-17,240.7
AU.SHF,2014-12-18,241.7
AU.SHF,2014-12-19,242.5
AU.SHF,2014-12-22,242.15
AU.SHF,2014-12-23,238.55
AU.SHF,2014-12-24,238.5
AU.SHF,2014-12-25,238.05
AU.SHF,2014-12-26,239.5
AU.SHF,2014-12-29,241.6
AU.SHF,2014-12-30,240.0
AU.SHF,2015-01-05,242.15
AU.SHF,2015-01-06,244.45
AU.SHF,2015-01-07,245.25
AU.SHF,2015-01-08,244.5
AU.SHF,2015-01-09,245.15
AU.SHF,2015-01-12,247.75
AU.SHF,2015-01-13,249.0
AU.SHF,2015-01-14,247.9
AU.SHF,2015-01-15,246.75
AU.SHF,2015-01-16,253.65
AU.SHF,2015-01-19,257.85
AU.SHF,2015-01-20,257.65
AU.SHF,2015-01-21,262.2
AU.SHF,2015-01-22,259.05
AU.SHF,2015-01-23,261.4
AU.SHF,2015-01-26,261.6
AU.SHF,2015-01-27,259.9
AU.SHF,2015-01-28,260.8
AU.SHF,2015-01-29,259.3
AU.SHF,2015-01-30,255.05
AU.SHF,2015-02-02,259.1
AU.SHF,2015-02-03,259.4
AU.SHF,2015-02-04,256.35
AU.SHF,2015-02-05,257.5
AU.SHF,2015-02-06,256.7
AU.SHF,2015-02-09,251.4
AU.SHF,2015-02-10,252.05
AU.SHF,2015-02-11,250.8
AU.SHF,2015-02-12,247.85
AU.SHF,2015-02-13,249.45
AU.SHF,2015-02-16,250.3
AU.SHF,2015-02-17,249.0
AU.SHF,2015-02-25,246.3
AU.SHF,2015-02-26,246.45
AU.SHF,2015-02-27,246.65
AU.SHF,2015-03-02,249.3
AU.SHF,2015-03-03,247.05
AU.SHF,2015-03-04,246.7
AU.SHF,2015-03-05,245.65
AU.SHF,2015-03-06,245.0
AU.SHF,2015-03-09,239.9
AU.SHF,2015-03-10,237.5
AU.SHF,2015-03-11,238.25
AU.SHF,2015-03-12,238.4
AU.SHF,2015-03-13,237.2
AU.SHF,2015-03-16,238.0
AU.SHF,2015-03-17,236.25
AU.SHF,2015-03-18,233.65
AU.SHF,2015-03-19,237.75
AU.SHF,2015-03-20,237.4
AU.SHF,2015-03-23,240.1
AU.SHF,2015-03-24,241.1
AU.SHF,2015-03-25,241.15
AU.SHF,2015-03-26,243.9
AU.SHF,2015-03-27,243.25
AU.SHF,2015-03-30,240.4
AU.SHF,2015-03-31,237.85
AU.SHF,2015-04-01,238.35
AU.SHF,2015-04-02,242.95
AU.SHF,2015-04-03,241.75
AU.SHF,2015-04-07,243.9
AU.SHF,2015-04-08,243.75
AU.SHF,2015-04-09,240.5
AU.SHF,2015-04-10,240.25
AU.SHF,2015-04-13,242.65
AU.SHF,2015-04-14,240.15
AU.SHF,2015-04-15,240.1
AU.SHF,2015-04-16,241.75
AU.SHF,2015-04-17,240.85
AU.SHF,2015-04-20,242.75
AU.SHF,2015-04-21,239.9
AU.SHF,2015-04-22,241.2
AU.SHF,2015-04-23,237.4
AU.SHF,2015-04-24,238.9
AU.SHF,2015-04-27,236.55
AU.SHF,2015-04-28,240.75
AU.SHF,2015-04-29,242.45
AU.SHF,2015-04-30,241.2
AU.SHF,2015-05-04,237.55
AU.SHF,2015-05-05,238.5
AU.SHF,2015-05-06,239.75
AU.SHF,2015-05-07,240.05
AU.SHF,2015-05-08,241.05
AU.SHF,2015-05-11,241.15
AU.SHF,2015-05-12,240.6
AU.SHF,2015-05-13,242.7
AU.SHF,2015-05-14,247.15
AU.SHF,2015-05-15,247.45
AU.SHF,2015-05-18,249.2
AU.SHF,2015-05-19,247.75
AU.SHF,2015-05-20,244.25
AU.SHF,2015-05-21,245.1
AU.SHF,2015-05-22,244.6
AU.SHF,2015-05-25,244.2
AU.SHF,2015-05-26,242.5
AU.SHF,2015-05-27,241.1
AU.SHF,2015-05-28,241.05
AU.SHF,2015-05-29,240.8
AU.SHF,2015-06-01,240.55
AU.SHF,2015-06-02,240.85
AU.SHF,2015-06-03,241.15
