交易日期,开盘价,最高价,最低价,收盘价,成交量,证券代码,前收盘,涨跌额,涨跌幅,成交额,是否收盘,交易状态
2010-09-14,6524.576,6534.86,6471.265,6498.902,661221500,000932.SH,,,,0,1,正常
2010-09-15,6498.961,6500.327,6367.284,6387.445,606401500,000932.SH,,,,0,1,正常
2010-09-16,6383.289,6407.098,6200.555,6268.897,560538100,000932.SH,,,,0,1,正常
2010-09-17,6267.246,6387.436,6230.248,6351.896,395196700,000932.SH,,,,0,1,正常
2010-09-20,6373.919,6430.906,6340.239,6380.615,406892600,000932.SH,,,,0,1,正常
2010-09-21,6404.298,6420.097,6335.298,6390.714,394148700,000932.SH,,,,0,1,正常
2010-09-27,6424.136,6569.28,6424.136,6568.42,505725300,000932.SH,,,,0,1,正常
2010-09-28,6582.001,6642.916,6547.105,6633.725,547897000,000932.SH,,,,0,1,正常
2010-09-29,6627.69,6642.012,6511.991,6526.087,467186300,000932.SH,,,,0,1,正常
2010-09-30,6496.699,6613.814,6489.38,6613.496,402647400,000932.SH,,,,0,1,正常
2010-10-08,6648.359,6820.469,6648.359,6786.971,672509900,000932.SH,,,,0,1,正常
2010-10-11,6838.186,6909.566,6696.004,6756.086,1318345300,000932.SH,,,,0,1,正常
2010-10-12,6718.436,6726.27,6651.727,6686.736,891473400,000932.SH,,,,0,1,正常
2010-10-13,6665.377,6666.736,6542.218,6610.201,927480400,000932.SH,,,,0,1,正常
2010-10-14,6614.287,6621.4,6408.209,6412.14,975029700,000932.SH,,,,0,1,正常
2010-10-15,6383.97,6478.678,6360.639,6421.493,833218700,000932.SH,,,,0,1,正常
2010-10-18,6417.142,6417.142,6163.793,6362.217,903452100,000932.SH,,,,0,1,正常
2010-10-19,6345.247,6522.628,6329.911,6513.125,667512900,000932.SH,,,,0,1,正常
2010-10-20,6400.731,6710.663,6386.658,6701.337,984329600,000932.SH,,,,0,1,正常
2010-10-21,6729.653,6753.195,6632.702,6686.172,753116100,000932.SH,,,,0,1,正常
2010-10-22,6693.15,6760.224,6686.682,6726.066,761840800,000932.SH,,,,0,1,正常
2010-10-25,6748.183,6947.75,6748.183,6947.098,1011475600,000932.SH,,,,0,1,正常
2010-10-26,6952.954,6953.868,6827.614,6886.291,962148500,000932.SH,,,,0,1,正常
2010-10-27,6886.079,6921.423,6778.069,6802.31,823293200,000932.SH,,,,0,1,正常
2010-10-28,6789.322,6821.414,6732.59,6784.898,588247100,000932.SH,,,,0,1,正常
2010-10-29,6768.012,6824.685,6712.072,6820.374,644865300,000932.SH,,,,0,1,正常
2010-11-01,6850.884,6992.849,6850.884,6991.428,982967500,000932.SH,,,,0,1,正常
2010-11-02,7003.031,7051.2,6960.916,6966.195,1012571700,000932.SH,,,,0,1,正常
2010-11-03,6968.131,7104.001,6944.156,6999.723,1046677700,000932.SH,,,,0,1,正常
2010-11-04,7008.509,7132.362,7008.509,7131.408,971787500,000932.SH,,,,0,1,正常
2010-11-05,7190.319,7206.887,7123.801,7150.131,1062312800,000932.SH,,,,0,1,正常
2010-11-08,7182.725,7288.305,7179.965,7287.968,1207704700,000932.SH,,,,0,1,正常
2010-11-09,7304.664,7353.908,7263.352,7352.062,1191911000,000932.SH,,,,0,1,正常
2010-11-10,7354.996,7660.305,7352.36,7543.289,1360259700,000932.SH,,,,0,1,正常
2010-11-11,7542.302,7619.803,7464.835,7469.652,1155223300,000932.SH,,,,0,1,正常
2010-11-12,7423.51,7534.491,7099.457,7107.126,1119492400,000932.SH,,,,0,1,正常
2010-11-15,7150.647,7373.834,7150.647,7373.263,713846000,000932.SH,,,,0,1,正常
2010-11-16,7383.681,7412.391,7062.045,7170.91,919386300,000932.SH,,,,0,1,正常
2010-11-17,7077.397,7100.777,6743.224,6781.493,614804400,000932.SH,,,,0,1,正常
2010-11-18,6801.274,6862.113,6698.684,6852.545,452845600,000932.SH,,,,0,1,正常
2010-11-19,6900.181,7047.117,6854.367,7047.117,513532500,000932.SH,,,,0,1,正常
2010-11-22,7013.256,7190.224,6981.306,7115.623,557741500,000932.SH,,,,0,1,正常
2010-11-23,7099.843,7099.843,6916.77,7074.869,537150100,000932.SH,,,,0,1,正常
2010-11-24,7042.289,7316.636,7042.289,7316.428,586678400,000932.SH,,,,0,1,正常
2010-11-25,7337.395,7371.066,7291.089,7336.849,592520400,000932.SH,,,,0,1,正常
2010-11-26,7335.486,7445.235,7281.831,7408.418,636178200,000932.SH,,,,0,1,正常
2010-11-29,7413.756,7575.88,7380.965,7527.676,641640500,000932.SH,,,,0,1,正常
2010-11-30,7517.827,7517.827,7114.065,7291.728,731653800,000932.SH,,,,0,1,正常
2010-12-01,7278.141,7313.812,7226.9,7277.975,404779900,000932.SH,,,,0,1,正常
2010-12-02,7379.162,7405.192,7272.775,7288.38,565769400,000932.SH,,,,0,1,正常
2010-12-03,7299.533,7328.989,7210.565,7283.398,452974300,000932.SH,,,,0,1,正常
2010-12-06,7299.434,7308.303,7090.538,7109.764,411373100,000932.SH,,,,0,1,正常
2010-12-07,7124.696,7260.735,7040.817,7239.815,380315000,000932.SH,,,,0,1,正常
2010-12-08,7283.872,7346.793,7225.936,7238.29,430151100,000932.SH,,,,0,1,正常
2010-12-09,7227.276,7227.276,7061.629,7073.311,414950500,000932.SH,,,,0,1,正常
2010-12-10,7026.985,7095.231,6993.064,7087.327,370695600,000932.SH,,,,0,1,正常
2010-12-13,7122.3,7237.741,7117.298,7236.788,544151300,000932.SH,,,,0,1,正常
2010-12-14,7249.87,7358.961,7245.941,7358.158,694745600,000932.SH,,,,0,1,正常
2010-12-15,7379.935,7461.636,7338.736,7362.975,676326200,000932.SH,,,,0,1,正常
2010-12-16,7450.114,7465.902,7371.984,7391.139,466739800,000932.SH,,,,0,1,正常
2010-12-17,7391.96,7404.927,7315.655,7348.867,354745900,000932.SH,,,,0,1,正常
2010-12-20,7392.123,7422.706,7091.721,7253.869,839556700,000932.SH,,,,0,1,正常
2010-12-21,7269.009,7279.485,7162.145,7222.267,706676100,000932.SH,,,,0,1,正常
2010-12-22,7223.608,7224.145,7099.301,7131.715,575854000,000932.SH,,,,0,1,正常
2010-12-23,7128.172,7151.655,7028.175,7041.766,466745400,000932.SH,,,,0,1,正常
2010-12-24,7022.083,7022.409,6874.224,6912.597,397678700,000932.SH,,,,0,1,正常
2010-12-27,6919.106,6980.475,6719.333,6757.118,429958300,000932.SH,,,,0,1,正常
2010-12-28,6715.786,6778.003,6573.397,6732.249,447675400,000932.SH,,,,0,1,正常
2010-12-29,6724.901,6832.76,6707.901,6832.627,323443000,000932.SH,,,,0,1,正常
2010-12-30,6825.285,6831.253,6756.96,6798.065,321227900,000932.SH,,,,0,1,正常
2010-12-31,6807.042,6955.519,6805.627,6953.132,370167900,000932.SH,,,,0,1,正常
2011-01-04,6998.588,7009.372,6911.339,7005.263,528997400,000932.SH,,,,0,1,正常
2011-01-05,6970.198,6977.052,6885.001,6909.098,490681900,000932.SH,,,,0,1,正常
2011-01-06,6896.572,6946.499,6830.501,6836.673,421641700,000932.SH,,,,0,1,正常
2011-01-07,6835.826,6881.521,6772.352,6811.654,381450300,000932.SH,,,,0,1,正常
2011-01-10,6818.488,6819.222,6608.604,6626.788,371191100,000932.SH,,,,0,1,正常
2011-01-11,6593.537,6608.206,6540.832,6606.544,343142700,000932.SH,,,,0,1,正常
2011-01-12,6615.101,6627.191,6535.833,6607.989,291222500,000932.SH,,,,0,1,正常
2011-01-13,6622.867,6710.158,6608.579,6686.233,303753700,000932.SH,,,,0,1,正常
2011-01-14,6679.379,6679.379,6561.964,6629.84,354757600,000932.SH,,,,0,1,正常
2011-01-17,6583.822,6594.305,6363.663,6378.661,402610400,000932.SH,,,,0,1,正常
2011-01-18,6352.612,6474.235,6310.399,6471.662,281330900,000932.SH,,,,0,1,正常
2011-01-19,6477.94,6576.452,6450.24,6575.541,279077200,000932.SH,,,,0,1,正常
2011-01-20,6568.527,6568.527,6358.508,6366.495,311073300,000932.SH,,,,0,1,正常
2011-01-21,6347.539,6417.583,6297.037,6320.781,290309900,000932.SH,,,,0,1,正常
2011-01-24,6319.04,6342.302,6127.176,6174.259,295166400,000932.SH,,,,0,1,正常
2011-01-25,6157.421,6168.297,6097.094,6132.172,240024900,000932.SH,,,,0,1,正常
2011-01-26,6133.54,6227.674,6132.535,6213.669,207495400,000932.SH,,,,0,1,正常
2011-01-27,6190.147,6312.788,6142.748,6305.521,281512700,000932.SH,,,,0,1,正常
2011-01-28,6302.719,6411.787,6300.402,6391.716,262890000,000932.SH,,,,0,1,正常
2011-01-31,6386.215,6503.898,6383.442,6494.187,297700400,000932.SH,,,,0,1,正常
2011-02-01,6493.871,6525.413,6475.043,6512.636,228764200,000932.SH,,,,0,1,正常
2011-02-09,6487.63,6640.411,6470.619,6541.917,490889400,000932.SH,,,,0,1,正常
2011-02-10,6553.821,6748.811,6551.429,6745.264,608208700,000932.SH,,,,0,1,正常
2011-02-11,6758.683,6788.647,6725.063,6758.088,610126100,000932.SH,,,,0,1,正常
2011-02-14,6760.92,6869.178,6758.133,6856.477,627815900,000932.SH,,,,0,1,正常
2011-02-15,6874.16,6900.298,6848.949,6856.537,701523500,000932.SH,,,,0,1,正常
2011-02-16,6843.229,6872.171,6810.706,6871.465,578577500,000932.SH,,,,0,1,正常
2011-02-17,6876.237,6884.087,6776.681,6820.353,638081000,000932.SH,,,,0,1,正常
2011-02-18,6810.224,6903.444,6789.856,6833.99,591903700,000932.SH,,,,0,1,正常
2011-02-21,6810.213,6948.803,6803.589,6946.842,560808300,000932.SH,,,,0,1,正常
2011-02-22,6953.955,6959.451,6802.184,6831.67,828746900,000932.SH,,,,0,1,正常
2011-02-23,6818.769,6863.479,6789.827,6852.111,597014900,000932.SH,,,,0,1,正常
2011-02-24,6845.144,6893.497,6819.598,6869.427,548311900,000932.SH,,,,0,1,正常
2011-02-25,6880.185,6923.15,6830.521,6840.819,479421900,000932.SH,,,,0,1,正常
2011-02-28,6846.513,6886.666,6799.067,6886.655,517297200,000932.SH,,,,0,1,正常
2011-03-01,6893.432,6933.682,6871.082,6933.682,655061900,000932.SH,,,,0,1,正常
2011-03-02,6913.766,6941.436,6852.625,6935.731,596003600,000932.SH,,,,0,1,正常
2011-03-03,6949.019,6964.269,6776.525,6778.005,567676300,000932.SH,,,,0,1,正常
2011-03-04,6782.003,6825.666,6732.046,6817.237,445024000,000932.SH,,,,0,1,正常
2011-03-07,6830.516,6861.708,6804.431,6849.138,540111500,000932.SH,,,,0,1,正常
2011-03-08,6851.457,6858.079,6787.899,6841.671,543074600,000932.SH,,,,0,1,正常
2011-03-09,6850.466,6871.968,6800.877,6853.226,542715600,000932.SH,,,,0,1,正常
2011-03-10,6841.411,6966.387,6815.803,6896.623,595544200,000932.SH,,,,0,1,正常
2011-03-11,6866.557,6946.457,6850.509,6863.807,515539800,000932.SH,,,,0,1,正常
2011-03-14,6847.374,6947.482,6847.038,6946.391,449763800,000932.SH,,,,0,1,正常
2011-03-15,6930.874,6930.936,6698.961,6815.174,614655400,000932.SH,,,,0,1,正常
2011-03-16,6811.186,6891.641,6794.123,6881.743,591143800,000932.SH,,,,0,1,正常
2011-03-17,6836.956,6933.082,6787.279,6865.474,722169400,000932.SH,,,,0,1,正常
2011-03-18,6900.237,6923.194,6854.832,6870.56,532649100,000932.SH,,,,0,1,正常
2011-03-21,6876.337,6901.01,6764.033,6789.15,474152700,000932.SH,,,,0,1,正常
2011-03-22,6796.196,6810.488,6706.222,6755.46,453692000,000932.SH,,,,0,1,正常
2011-03-23,6751.834,6793.393,6721.845,6793.041,407136600,000932.SH,,,,0,1,正常
2011-03-24,6801.762,6805.143,6762.661,6773.238,454695400,000932.SH,,,,0,1,正常
2011-03-25,6778.091,6815.054,6757.957,6776.198,522222000,000932.SH,,,,0,1,正常
2011-03-28,6787.47,6797.272,6669.235,6678.981,608229000,000932.SH,,,,0,1,正常
2011-03-29,6670.128,6676.058,6574.969,6588.654,607672600,000932.SH,,,,0,1,正常
2011-03-30,6583.496,6613.302,6554.766,6567.766,488132900,000932.SH,,,,0,1,正常
2011-03-31,6576.049,6645.064,6564.869,6587.874,513835800,000932.SH,,,,0,1,正常
2011-04-01,6588.157,6614.048,6557.935,6598.453,322385700,000932.SH,,,,0,1,正常
2011-04-06,6607.194,6613.83,6510.929,6531.769,470610100,000932.SH,,,,0,1,正常
2011-04-07,6525.744,6557.302,6466.929,6556.813,488622200,000932.SH,,,,0,1,正常
2011-04-08,6547.446,6626.068,6534.942,6623.76,455636000,000932.SH,,,,0,1,正常
2011-04-11,6637.85,6651.233,6609.942,6621.675,548351200,000932.SH,,,,0,1,正常
2011-04-12,6610.837,6673.358,6609.351,6656.854,433976700,000932.SH,,,,0,1,正常
2011-04-13,6644.19,6729.802,6629.354,6729.089,431841900,000932.SH,,,,0,1,正常
2011-04-14,6734.839,6754.523,6714.596,6724.228,515419100,000932.SH,,,,0,1,正常
2011-04-15,6721.597,6726.761,6640.567,6679.808,437487200,000932.SH,,,,0,1,正常
2011-04-18,6663.898,6673.757,6620.404,6647.38,441785600,000932.SH,,,,0,1,正常
2011-04-19,6592.159,6673.79,6555.62,6619.322,628977100,000932.SH,,,,0,1,正常
2011-04-20,6594.752,6657.339,6584.058,6656.424,452727000,000932.SH,,,,0,1,正常
2011-04-21,6656.983,6682.699,6629.41,6636.572,539699200,000932.SH,,,,0,1,正常
2011-04-22,6638.419,6654.694,6606.512,6627.139,459686700,000932.SH,,,,0,1,正常
2011-04-25,6617.796,6669.063,6570.647,6611.596,577160800,000932.SH,,,,0,1,正常
2011-04-26,6598.124,6606.813,6509.056,6529.018,385564600,000932.SH,,,,0,1,正常
2011-04-27,6548.571,6609.416,6458.112,6491.798,357453500,000932.SH,,,,0,1,正常
2011-04-28,6501.992,6519.595,6328.006,6328.199,359712500,000932.SH,,,,0,1,正常
2011-04-29,6328.052,6428.892,6328.052,6428.762,255094100,000932.SH,,,,0,1,正常
2011-05-03,6446.239,6545.996,6418.702,6545.739,290217700,000932.SH,,,,0,1,正常
2011-05-04,6525.432,6562.752,6437.841,6456.359,364325500,000932.SH,,,,0,1,正常
2011-05-05,6441.996,6534.0,6436.3,6521.11,305106500,000932.SH,,,,0,1,正常
2011-05-06,6475.512,6575.187,6452.561,6545.768,300953900,000932.SH,,,,0,1,正常
2011-05-09,6549.777,6571.96,6515.494,6535.777,273498800,000932.SH,,,,0,1,正常
2011-05-10,6528.889,6532.303,6484.392,6527.378,218187100,000932.SH,,,,0,1,正常
2011-05-11,6535.346,6578.066,6511.371,6556.292,310770100,000932.SH,,,,0,1,正常
2011-05-12,6531.994,6613.594,6510.37,6549.939,277366300,000932.SH,,,,0,1,正常
2011-05-13,6543.181,6570.426,6492.871,6558.658,274425400,000932.SH,,,,0,1,正常
2011-05-16,6541.033,6587.416,6532.642,6556.24,237939500,000932.SH,,,,0,1,正常
2011-05-17,6549.541,6591.199,6527.395,6537.345,296566400,000932.SH,,,,0,1,正常
2011-05-18,6526.0,6621.469,6524.585,6616.435,311178000,000932.SH,,,,0,1,正常
2011-05-19,6633.817,6680.52,6606.316,6619.249,331486200,000932.SH,,,,0,1,正常
2011-05-20,6607.047,6622.108,6568.284,6605.654,277760000,000932.SH,,,,0,1,正常
2011-05-23,6589.744,6612.569,6403.515,6403.515,474245800,000932.SH,,,,0,1,正常
2011-05-24,6368.94,6381.648,6295.275,6353.728,338903700,000932.SH,,,,0,1,正常
2011-05-25,6350.42,6424.066,6331.695,6347.036,350703400,000932.SH,,,,0,1,正常
2011-05-26,6372.274,6466.921,6372.274,6377.723,567119600,000932.SH,,,,0,1,正常
2011-05-27,6373.673,6392.978,6205.224,6220.275,372971500,000932.SH,,,,0,1,正常
2011-05-30,6186.701,6318.555,6159.47,6267.628,358893200,000932.SH,,,,0,1,正常
2011-05-31,6265.308,6316.33,6235.361,6314.631,310989700,000932.SH,,,,0,1,正常
2011-06-01,6311.144,6416.218,6291.325,6414.409,480246500,000932.SH,,,,0,1,正常
2011-06-02,6342.808,6378.08,6258.883,6331.828,407605500,000932.SH,,,,0,1,正常
2011-06-03,6323.794,6447.843,6323.108,6440.108,324182200,000932.SH,,,,0,1,正常
2011-06-07,6428.565,6473.559,6407.026,6442.149,303166800,000932.SH,,,,0,1,正常
2011-06-08,6437.053,6488.4,6389.218,6480.117,331999200,000932.SH,,,,0,1,正常
2011-06-09,6467.543,6467.726,6318.393,6320.337,329092500,000932.SH,,,,0,1,正常
2011-06-10,6312.769,6372.211,6293.784,6370.319,304337800,000932.SH,,,,0,1,正常
2011-06-13,6338.938,6372.553,6241.129,6280.699,274211700,000932.SH,,,,0,1,正常
2011-06-14,6278.5,6348.906,6271.27,6338.304,269112100,000932.SH,,,,0,1,正常
2011-06-15,6313.264,6373.679,6301.25,6308.783,401337000,000932.SH,,,,0,1,正常
2011-06-16,6256.679,6262.603,6196.605,6199.401,327422800,000932.SH,,,,0,1,正常
2011-06-17,6194.06,6246.993,6150.928,6160.257,304020400,000932.SH,,,,0,1,正常
2011-06-20,6156.892,6159.8,6040.347,6080.419,246686800,000932.SH,,,,0,1,正常
2011-06-21,6084.824,6137.705,6073.973,6136.808,214856300,000932.SH,,,,0,1,正常
2011-06-22,6145.498,6193.069,6140.924,6165.602,243563300,000932.SH,,,,0,1,正常
2011-06-23,6148.68,6267.731,6124.728,6256.649,285322600,000932.SH,,,,0,1,正常
2011-06-24,6244.424,6378.142,6235.329,6354.181,474082800,000932.SH,,,,0,1,正常
2011-06-27,6349.633,6401.823,6346.275,6401.823,424605200,000932.SH,,,,0,1,正常
2011-06-28,6415.123,6448.52,6372.755,6440.297,324367500,000932.SH,,,,0,1,正常
2011-06-29,6437.087,6463.838,6371.192,6372.914,300320700,000932.SH,,,,0,1,正常
2011-06-30,6364.801,6445.864,6364.733,6424.702,281534100,000932.SH,,,,0,1,正常
2011-07-01,6440.995,6492.092,6415.738,6469.269,374657200,000932.SH,,,,0,1,正常
2011-07-04,6482.112,6587.46,6482.112,6587.46,539055600,000932.SH,,,,0,1,正常
2011-07-05,6599.212,6611.099,6558.621,6603.406,467454200,000932.SH,,,,0,1,正常
2011-07-06,6595.325,6665.39,6562.482,6662.328,465064200,000932.SH,,,,0,1,正常
2011-07-07,6657.647,6767.791,6657.195,6715.718,549349800,000932.SH,,,,0,1,正常
2011-07-08,6704.574,6751.648,6676.961,6707.363,391020900,000932.SH,,,,0,1,正常
2011-07-11,6693.177,6811.592,6684.328,6804.842,464626500,000932.SH,,,,0,1,正常
2011-07-12,6764.633,6792.141,6728.633,6750.134,488697600,000932.SH,,,,0,1,正常
2011-07-13,6747.69,6850.71,6747.69,6847.704,505930300,000932.SH,,,,0,1,正常
2011-07-14,6865.482,6874.281,6791.523,6833.573,568302400,000932.SH,,,,0,1,正常
2011-07-15,6811.395,6887.674,6805.999,6886.89,558625500,000932.SH,,,,0,1,正常
2011-07-18,6891.722,6976.986,6890.909,6939.149,586288400,000932.SH,,,,0,1,正常
2011-07-19,6914.022,6923.352,6873.032,6883.151,422852200,000932.SH,,,,0,1,正常
2011-07-20,6916.855,6947.647,6878.462,6945.547,449831100,000932.SH,,,,0,1,正常
2011-07-21,6945.028,7027.058,6935.226,6962.226,527623900,000932.SH,,,,0,1,正常
2011-07-22,6958.025,7041.09,6958.025,7007.513,373545500,000932.SH,,,,0,1,正常
2011-07-25,6993.598,7014.363,6804.291,6834.427,526393800,000932.SH,,,,0,1,正常
2011-07-26,6818.618,6842.047,6742.894,6817.295,379470100,000932.SH,,,,0,1,正常
2011-07-27,6780.752,6909.684,6756.778,6909.684,367926100,000932.SH,,,,0,1,正常
2011-07-28,6858.615,6927.923,6842.477,6926.365,326506400,000932.SH,,,,0,1,正常
2011-07-29,6924.209,6941.716,6854.466,6873.227,291460800,000932.SH,,,,0,1,正常
2011-08-01,6868.43,6888.07,6814.514,6825.058,218252600,000932.SH,,,,0,1,正常
2011-08-02,6802.483,6802.483,6686.841,6781.999,318670700,000932.SH,,,,0,1,正常
2011-08-03,6721.688,6875.651,6716.236,6856.294,361084000,000932.SH,,,,0,1,正常
2011-08-04,6868.695,6932.996,6867.123,6911.562,312355300,000932.SH,,,,0,1,正常
2011-08-05,6732.992,6883.861,6706.54,6837.798,418884500,000932.SH,,,,0,1,正常
2011-08-08,6763.851,6842.715,6524.781,6650.069,571131900,000932.SH,,,,0,1,正常
2011-08-09,6484.432,6712.71,6405.132,6684.016,516899100,000932.SH,,,,0,1,正常
2011-08-10,6769.6,6841.833,6730.894,6814.7,523727700,000932.SH,,,,0,1,正常
2011-08-11,6721.069,7026.144,6715.858,7026.137,624894000,000932.SH,,,,0,1,正常
2011-08-12,7050.97,7099.531,7026.714,7081.275,537331100,000932.SH,,,,0,1,正常
2011-08-15,7106.214,7147.252,7071.0,7094.202,480326500,000932.SH,,,,0,1,正常
2011-08-16,7110.871,7128.878,6994.692,7025.989,465223400,000932.SH,,,,0,1,正常
2011-08-17,7019.846,7072.419,7001.037,7018.027,356605100,000932.SH,,,,0,1,正常
2011-08-18,7007.942,7034.289,6920.724,6927.132,411360100,000932.SH,,,,0,1,正常
2011-08-19,6825.143,6933.822,6816.139,6929.447,372921600,000932.SH,,,,0,1,正常
2011-08-22,6919.02,6960.783,6760.038,6782.959,371189500,000932.SH,,,,0,1,正常
2011-08-23,6779.765,6860.27,6774.116,6843.315,324530600,000932.SH,,,,0,1,正常
2011-08-24,6868.886,6908.876,6850.1,6869.293,347565500,000932.SH,,,,0,1,正常
2011-08-25,6879.042,6963.694,6853.958,6962.332,450004300,000932.SH,,,,0,1,正常
2011-08-26,6946.916,6986.101,6916.633,6978.658,345209300,000932.SH,,,,0,1,正常
2011-08-29,6942.201,7051.299,6923.381,7033.275,435277900,000932.SH,,,,0,1,正常
2011-08-30,7066.239,7108.386,6975.868,6984.788,442297500,000932.SH,,,,0,1,正常
2011-08-31,7014.219,7036.641,6937.294,6974.506,453862300,000932.SH,,,,0,1,正常
2011-09-01,6987.183,6994.92,6837.52,6870.902,362367900,000932.SH,,,,0,1,正常
2011-09-02,6855.862,6874.033,6761.527,6799.445,260050200,000932.SH,,,,0,1,正常
2011-09-05,6751.852,6762.976,6693.479,6700.369,255437500,000932.SH,,,,0,1,正常
2011-09-06,6664.611,6704.2,6566.772,6595.26,235171600,000932.SH,,,,0,1,正常
2011-09-07,6623.674,6744.19,6620.532,6743.941,251513100,000932.SH,,,,0,1,正常
2011-09-08,6764.506,6773.91,6685.896,6686.009,232083400,000932.SH,,,,0,1,正常
2011-09-09,6712.716,6762.695,6609.357,6634.634,210808700,000932.SH,,,,0,1,正常
2011-09-13,6556.288,6574.187,6520.131,6545.385,203892700,000932.SH,,,,0,1,正常
2011-09-14,6566.257,6591.008,6403.076,6539.895,248565200,000932.SH,,,,0,1,正常
2011-09-15,6543.122,6596.632,6530.058,6557.941,202773600,000932.SH,,,,0,1,正常
2011-09-16,6584.763,6608.227,6556.723,6578.588,165018400,000932.SH,,,,0,1,正常
2011-09-19,6568.696,6568.905,6503.113,6507.561,161950300,000932.SH,,,,0,1,正常
2011-09-20,6492.451,6526.399,6446.803,6491.701,155108800,000932.SH,,,,0,1,正常
2011-09-21,6498.804,6646.226,6475.393,6638.054,253962500,000932.SH,,,,0,1,正常
2011-09-22,6595.787,6624.85,6476.051,6477.037,246606600,000932.SH,,,,0,1,正常
2011-09-23,6373.568,6434.692,6284.984,6379.108,261750800,000932.SH,,,,0,1,正常
2011-09-26,6322.773,6399.154,6231.772,6251.193,182029400,000932.SH,,,,0,1,正常
2011-09-27,6292.366,6320.818,6207.867,6279.28,172022400,000932.SH,,,,0,1,正常
2011-09-28,6305.314,6314.43,6179.798,6201.599,183550300,000932.SH,,,,0,1,正常
2011-09-29,6156.159,6208.926,6116.417,6118.988,223133800,000932.SH,,,,0,1,正常
2011-09-30,6133.581,6174.45,6108.446,6151.512,170200200,000932.SH,,,,0,1,正常
2011-10-10,6154.141,6173.937,6092.537,6098.542,145357100,000932.SH,,,,0,1,正常
2011-10-11,6206.046,6230.917,5978.353,6039.022,208670100,000932.SH,,,,0,1,正常
2011-10-12,6022.755,6212.374,5986.522,6210.088,269669700,000932.SH,,,,0,1,正常
2011-10-13,6197.496,6301.425,6174.146,6275.903,282345600,000932.SH,,,,0,1,正常
2011-10-14,6268.754,6282.846,6207.705,6237.973,205470800,000932.SH,,,,0,1,正常
2011-10-17,6250.443,6335.199,6249.052,6331.902,192947900,000932.SH,,,,0,1,正常
2011-10-18,6303.966,6359.072,6246.987,6251.488,235484500,000932.SH,,,,0,1,正常
