证券代码,交易日期,收盘价
000300.SH,2009-01-05,1882.959
000300.SH,2009-01-06,1942.795
000300.SH,2009-01-07,1931.178
000300.SH,2009-01-08,1887.991
000300.SH,2009-01-09,1918.365
000300.SH,2009-01-12,1920.687
000300.SH,2009-01-13,1876.185
000300.SH,2009-01-14,1955.244
000300.SH,2009-01-15,1954.874
000300.SH,2009-01-16,1990.214
000300.SH,2009-01-19,2012.465
000300.SH,2009-01-20,2025.19
000300.SH,2009-01-21,2021.71
000300.SH,2009-01-22,2044.551
000300.SH,2009-01-23,2032.682
000300.SH,2009-02-02,2057.063
000300.SH,2009-02-03,2108.91
000300.SH,2009-02-04,2166.414
000300.SH,2009-02-05,2150.971
000300.SH,2009-02-06,2237.28
000300.SH,2009-02-09,2296.672
000300.SH,2009-02-10,2326.755
000300.SH,2009-02-11,2331.138
000300.SH,2009-02-12,2318.343
000300.SH,2009-02-13,2399.065
000300.SH,2009-02-16,2462.245
000300.SH,2009-02-17,2385.293
000300.SH,2009-02-18,2275.843
000300.SH,2009-02-19,2298.412
000300.SH,2009-02-20,2344.32
000300.SH,2009-02-23,2410.481
000300.SH,2009-02-24,2301.849
000300.SH,2009-02-25,2304.251
000300.SH,2009-02-26,2190.185
000300.SH,2009-02-27,2140.489
000300.SH,2009-03-02,2164.666
000300.SH,2009-03-03,2142.154
000300.SH,2009-03-04,2285.149
000300.SH,2009-03-05,2304.919
000300.SH,2009-03-06,2286.576
000300.SH,2009-03-09,2202.527
000300.SH,2009-03-10,2240.782
000300.SH,2009-03-11,2220.38
000300.SH,2009-03-12,2215.7
000300.SH,2009-03-13,2205.422
000300.SH,2009-03-16,2241.614
000300.SH,2009-03-17,2322.403
000300.SH,2009-03-18,2332.652
000300.SH,2009-03-19,2382.564
000300.SH,2009-03-20,2379.838
000300.SH,2009-03-23,2439.395
000300.SH,2009-03-24,2451.783
000300.SH,2009-03-25,2401.327
000300.SH,2009-03-26,2479.789
000300.SH,2009-03-27,2498.931
000300.SH,2009-03-30,2484.487
000300.SH,2009-03-31,2507.789
000300.SH,2009-04-01,2548.222
000300.SH,2009-04-02,2576.4
000300.SH,2009-04-03,2570.503
000300.SH,2009-04-07,2576.95
000300.SH,2009-04-08,2479.348
000300.SH,2009-04-09,2517.669
000300.SH,2009-04-10,2595.53
000300.SH,2009-04-13,2656.518
000300.SH,2009-04-14,2676.872
000300.SH,2009-04-15,2686.99
000300.SH,2009-04-16,2687.106
000300.SH,2009-04-17,2650.691
000300.SH,2009-04-20,2707.667
000300.SH,2009-04-21,2675.442
000300.SH,2009-04-22,2576.281
000300.SH,2009-04-23,2593.564
000300.SH,2009-04-24,2572.888
000300.SH,2009-04-27,2513.292
000300.SH,2009-04-28,2518.531
000300.SH,2009-04-29,2605.37
000300.SH,2009-04-30,2622.926
000300.SH,2009-05-04,2714.301
000300.SH,2009-05-05,2727.014
000300.SH,2009-05-06,2764.979
000300.SH,2009-05-07,2767.076
000300.SH,2009-05-08,2789.219
000300.SH,2009-05-11,2725.316
000300.SH,2009-05-12,2788.562
000300.SH,2009-05-13,2814.005
000300.SH,2009-05-14,2792.597
000300.SH,2009-05-15,2796.116
000300.SH,2009-05-18,2810.573
000300.SH,2009-05-19,2840.084
000300.SH,2009-05-20,2812.865
000300.SH,2009-05-21,2750.01
000300.SH,2009-05-22,2740.677
000300.SH,2009-05-25,2752.716
000300.SH,2009-05-26,2719.764
000300.SH,2009-05-27,2759.712
000300.SH,2009-06-01,2858.342
000300.SH,2009-06-02,2865.099
000300.SH,2009-06-03,2939.387
000300.SH,2009-06-04,2953.751
000300.SH,2009-06-05,2939.306
000300.SH,2009-06-08,2948.478
000300.SH,2009-06-09,2960.556
000300.SH,2009-06-10,2989.595
000300.SH,2009-06-11,2961.629
000300.SH,2009-06-12,2906.286
000300.SH,2009-06-15,2966.192
000300.SH,2009-06-16,2961.22
000300.SH,2009-06-17,3010.588
000300.SH,2009-06-18,3057.428
000300.SH,2009-06-19,3080.001
000300.SH,2009-06-22,3082.563
000300.SH,2009-06-23,3083.895
000300.SH,2009-06-24,3120.73
000300.SH,2009-06-25,3117.921
000300.SH,2009-06-26,3128.421
000300.SH,2009-06-29,3179.972
000300.SH,2009-06-30,3166.474
000300.SH,2009-07-01,3237.903
000300.SH,2009-07-02,3282.359
000300.SH,2009-07-03,3327.135
000300.SH,2009-07-06,3374.753
000300.SH,2009-07-07,3340.493
000300.SH,2009-07-08,3352.269
000300.SH,2009-07-09,3396.304
000300.SH,2009-07-10,3398.31
000300.SH,2009-07-13,3361.011
000300.SH,2009-07-14,3454.753
000300.SH,2009-07-15,3493.305
000300.SH,2009-07-16,3501.24
000300.SH,2009-07-17,3519.809
000300.SH,2009-07-20,3591.123
000300.SH,2009-07-21,3539.832
000300.SH,2009-07-22,3606.924
000300.SH,2009-07-23,3651.969
000300.SH,2009-07-24,3667.556
000300.SH,2009-07-27,3743.626
000300.SH,2009-07-28,3755.818
000300.SH,2009-07-29,3558.508
000300.SH,2009-07-30,3634.818
000300.SH,2009-07-31,3734.622
000300.SH,2009-08-03,3787.033
000300.SH,2009-08-04,3786.615
000300.SH,2009-08-05,3740.936
000300.SH,2009-08-06,3663.12
000300.SH,2009-08-07,3555.095
000300.SH,2009-08-10,3544.539
000300.SH,2009-08-11,3556.375
000300.SH,2009-08-12,3397.4
000300.SH,2009-08-13,3440.82
000300.SH,2009-08-14,3344.462
000300.SH,2009-08-17,3140.271
000300.SH,2009-08-18,3171.986
000300.SH,2009-08-19,3014.568
000300.SH,2009-08-20,3144.39
000300.SH,2009-08-21,3203.624
000300.SH,2009-08-24,3229.6
000300.SH,2009-08-25,3109.83
000300.SH,2009-08-26,3172.386
000300.SH,2009-08-27,3156.301
000300.SH,2009-08-28,3046.781
000300.SH,2009-08-31,2830.271
000300.SH,2009-09-01,2843.7
000300.SH,2009-09-02,2890.926
000300.SH,2009-09-03,3051.964
000300.SH,2009-09-04,3077.142
000300.SH,2009-09-07,3104.208
000300.SH,2009-09-08,3170.967
000300.SH,2009-09-09,3194.909
000300.SH,2009-09-10,3162.914
000300.SH,2009-09-11,3238.133
000300.SH,2009-09-14,3293.394
000300.SH,2009-09-15,3302.642
000300.SH,2009-09-16,3258.236
000300.SH,2009-09-17,3320.096
000300.SH,2009-09-18,3199.689
000300.SH,2009-09-21,3208.604
000300.SH,2009-09-22,3131.026
000300.SH,2009-09-23,3060.069
000300.SH,2009-09-24,3080.926
000300.SH,2009-09-25,3058.528
000300.SH,2009-09-28,2972.643
000300.SH,2009-09-29,2972.286
000300.SH,2009-09-30,3004.805
000300.SH,2009-10-09,3163.708
000300.SH,2009-10-12,3151.632
000300.SH,2009-10-13,3198.517
000300.SH,2009-10-14,3227.399
000300.SH,2009-10-15,3239.643
000300.SH,2009-10-16,3241.709
000300.SH,2009-10-19,3329.158
000300.SH,2009-10-20,3377.574
000300.SH,2009-10-21,3369.285
000300.SH,2009-10-22,3347.32
000300.SH,2009-10-23,3413.252
000300.SH,2009-10-26,3414.239
000300.SH,2009-10-27,3314.722
000300.SH,2009-10-28,3329.327
000300.SH,2009-10-29,3247.051
000300.SH,2009-10-30,3280.372
000300.SH,2009-11-02,3392.803
000300.SH,2009-11-03,3435.425
000300.SH,2009-11-04,3453.888
000300.SH,2009-11-05,3464.318
000300.SH,2009-11-06,3483.021
000300.SH,2009-11-09,3495.788
000300.SH,2009-11-10,3503.776
000300.SH,2009-11-11,3495.674
000300.SH,2009-11-12,3499.992
000300.SH,2009-11-13,3518.722
000300.SH,2009-11-16,3625.798
000300.SH,2009-11-17,3628.354
000300.SH,2009-11-18,3630.229
000300.SH,2009-11-19,3642.437
000300.SH,2009-11-20,3631.013
000300.SH,2009-11-23,3665.509
000300.SH,2009-11-24,3548.08
000300.SH,2009-11-25,3629.629
000300.SH,2009-11-26,3485.773
000300.SH,2009-11-27,3382.51
000300.SH,2009-11-30,3511.669
000300.SH,2009-12-01,3560.831
000300.SH,2009-12-02,3597.329
000300.SH,2009-12-03,3590.876
000300.SH,2009-12-04,3643.491
000300.SH,2009-12-07,3668.832
000300.SH,2009-12-08,3624.019
000300.SH,2009-12-09,3554.478
000300.SH,2009-12-10,3577.237
000300.SH,2009-12-11,3575.02
000300.SH,2009-12-14,3612.753
000300.SH,2009-12-15,3583.341
000300.SH,2009-12-16,3560.723
000300.SH,2009-12-17,3480.153
000300.SH,2009-12-18,3391.735
000300.SH,2009-12-21,3396.622
000300.SH,2009-12-22,3305.543
000300.SH,2009-12-23,3336.48
000300.SH,2009-12-24,3438.817
000300.SH,2009-12-25,3424.783
000300.SH,2009-12-28,3478.433
000300.SH,2009-12-29,3500.737
000300.SH,2009-12-30,3558.857
000300.SH,2009-12-31,3575.684
000300.SH,2010-01-04,3535.229
000300.SH,2010-01-05,3564.038
000300.SH,2010-01-06,3541.727
000300.SH,2010-01-07,3471.456
000300.SH,2010-01-08,3480.13
000300.SH,2010-01-11,3482.052
000300.SH,2010-01-12,3534.916
000300.SH,2010-01-13,3421.144
000300.SH,2010-01-14,3469.051
000300.SH,2010-01-15,3482.738
000300.SH,2010-01-18,3500.684
000300.SH,2010-01-19,3507.482
000300.SH,2010-01-20,3394.434
000300.SH,2010-01-21,3408.574
000300.SH,2010-01-22,3366.197
000300.SH,2010-01-25,3328.014
000300.SH,2010-01-26,3242.797
000300.SH,2010-01-27,3198.566
000300.SH,2010-01-28,3206.57
000300.SH,2010-01-29,3204.155
000300.SH,2010-02-01,3152.707
000300.SH,2010-02-02,3146.189
000300.SH,2010-02-03,3230.715
000300.SH,2010-02-04,3218.802
000300.SH,2010-02-05,3153.087
000300.SH,2010-02-08,3150.988
000300.SH,2010-02-09,3169.19
000300.SH,2010-02-10,3214.13
000300.SH,2010-02-11,3220.398
000300.SH,2010-02-12,3251.278
000300.SH,2010-02-22,3233.345
000300.SH,2010-02-23,3198.634
000300.SH,2010-02-24,3244.483
000300.SH,2010-02-25,3292.128
000300.SH,2010-02-26,3281.666
000300.SH,2010-03-01,3324.423
000300.SH,2010-03-02,3311.236
000300.SH,2010-03-03,3335.081
000300.SH,2010-03-04,3250.573
000300.SH,2010-03-05,3259.764
000300.SH,2010-03-08,3286.178
000300.SH,2010-03-09,3305.863
000300.SH,2010-03-10,3279.694
000300.SH,2010-03-11,3276.705
000300.SH,2010-03-12,3233.126
000300.SH,2010-03-15,3183.183
000300.SH,2010-03-16,3203.971
000300.SH,2010-03-17,3273.916
000300.SH,2010-03-18,3267.555
000300.SH,2010-03-19,3293.871
000300.SH,2010-03-22,3302.628
000300.SH,2010-03-23,3275.573
000300.SH,2010-03-24,3276.669
000300.SH,2010-03-25,3229.128
000300.SH,2010-03-26,3275.002
000300.SH,2010-03-29,3358.54
000300.SH,2010-03-30,3366.708
000300.SH,2010-03-31,3345.607
000300.SH,2010-04-01,3391.935
000300.SH,2010-04-02,3407.346
000300.SH,2010-04-06,3405.145
000300.SH,2010-04-07,3386.949
000300.SH,2010-04-08,3346.744
000300.SH,2010-04-09,3379.17
000300.SH,2010-04-12,3351.478
000300.SH,2010-04-13,3391.716
000300.SH,2010-04-14,3403.707
000300.SH,2010-04-15,3394.574
000300.SH,2010-04-16,3356.332
000300.SH,2010-04-19,3176.423
000300.SH,2010-04-20,3173.374
000300.SH,2010-04-21,3236.679
000300.SH,2010-04-22,3201.541
000300.SH,2010-04-23,3190.003
000300.SH,2010-04-26,3171.997
000300.SH,2010-04-27,3108.409
000300.SH,2010-04-28,3097.353
000300.SH,2010-04-29,3060.064
000300.SH,2010-04-30,3067.365
000300.SH,2010-05-04,3019.449
000300.SH,2010-05-05,3036.394
000300.SH,2010-05-06,2896.856
000300.SH,2010-05-07,2836.789
000300.SH,2010-05-10,2858.233
000300.SH,2010-05-11,2800.817
000300.SH,2010-05-12,2818.16
000300.SH,2010-05-13,2886.911
000300.SH,2010-05-14,2868.023
000300.SH,2010-05-17,2714.715
000300.SH,2010-05-18,2771.348
000300.SH,2010-05-19,2762.174
000300.SH,2010-05-20,2726.022
000300.SH,2010-05-21,2768.791
000300.SH,2010-05-24,2873.469
000300.SH,2010-05-25,2813.943
000300.SH,2010-05-26,2813.944
000300.SH,2010-05-27,2859.979
000300.SH,2010-05-28,2850.302
000300.SH,2010-05-31,2773.264
000300.SH,2010-06-01,2744.162
000300.SH,2010-06-02,2757.527
